SeqNo;Type;DHID;Parent;Name;Latitude;Longitude;MunicipalityCode;Municipality;DistrictCode;District;Description;Authority;DelfiName;THID;TariffProvider;LastOperationDate;SEV
246066;Q;de:09671:99161:0:1;de:09671:99161;Steinbach, Alte Schule, Mast 1;50,015912;9,117586;00000000;-;-;-;;BEG;-;-;-;;nein
246067;Q;de:09671:99161:0:2;de:09671:99161;Steinbach, Alte Schule, Mast 2;50,015416;9,117963;00000000;-;-;-;;BEG;-;-;-;;nein
246068;S;de:09671:99162;de:09671:99162;Steinbach (b Aschaffenburg), Bornfeld;50,018521;9,115214;09671133;Johannesberg;;;;BEG;-;D925C701835A;-;2026-12-12T00:00:00;nein
246069;Q;de:09671:99162:0:1;de:09671:99162;Steinbach, Bornfeld, Mast 1;50,018533;9,115223;00000000;-;-;-;;BEG;-;-;-;;nein
246070;Q;de:09671:99162:0:2;de:09671:99162;Steinbach, Bornfeld, Mast 2;50,018533;9,115223;00000000;-;-;-;;BEG;-;-;-;;nein
246071;S;de:09671:99163;de:09671:99163;Steinbach (b Aschaffenb), Heppenberg;50,018758;9,119346;09671133;Johannesberg;;;;BEG;-;D925C701835B;-;2026-12-12T00:00:00;nein
246072;Q;de:09671:99163:0:1;de:09671:99163;Steinbach, Heppenberg, Mast 1;50,018758;9,119472;00000000;-;-;-;;BEG;-;-;-;;nein
246073;Q;de:09671:99163:0:2;de:09671:99163;Steinbach, Heppenberg, Mast 2;50,018821;9,11958;00000000;-;-;-;;BEG;-;-;-;;nein
246074;S;de:09671:99164;de:09671:99164;Steinbach (b Aschaffenb), Ortseingang Süd;50,012818;9,117846;09671133;Johannesberg;;;;BEG;-;D925C701835C;-;2026-12-12T00:00:00;nein
246075;Q;de:09671:99164:0:1;de:09671:99164;Steinbach, Ortseingang Süd, Mast 1;50,012818;9,117846;00000000;-;-;-;;BEG;-;-;-;;nein
246076;Q;de:09671:99164:0:2;de:09671:99164;Steinbach, Ortseingang Süd, Mast 2;50,012818;9,117846;00000000;-;-;-;;BEG;-;-;-;;nein
246077;S;de:09671:99165;de:09671:99165;Rückersbach, Schlucht;50,040473;9,110714;09671133;Johannesberg;;;;BEG;-;D925C701835D;-;2026-12-12T00:00:00;nein
246078;Q;de:09671:99165:0:1;de:09671:99165;Rückersbach, Schlucht, Mast 1;50,040519;9,110642;00000000;-;-;-;;BEG;-;-;-;;nein
246079;Q;de:09671:99165:0:2;de:09671:99165;Rückersbach, Schlucht, Mast 2;50,040513;9,110651;00000000;-;-;-;;BEG;-;-;-;;nein
246080;S;de:09671:99166;de:09671:99166;Rückersbach, Siedlung;50,041702;9,102305;09671133;Johannesberg;;;;BEG;-;D925C701835E;-;2026-12-12T00:00:00;nein
246081;Q;de:09671:99166:0:1;de:09671:99166;Rückersbach, Siedlung, Mast 1;50,0418;9,102476;00000000;-;-;-;;BEG;-;-;-;;nein
246082;Q;de:09671:99166:0:2;de:09671:99166;Rückersbach, Siedlung, Mast 2;50,041794;9,102476;00000000;-;-;-;;BEG;-;-;-;;nein
246083;S;de:09671:99167;de:09671:99167;Sternberg, Abzw.;50,033768;9,112106;09671133;Johannesberg;;;;BEG;-;D925C701835F;-;2026-12-12T00:00:00;nein
246084;Q;de:09671:99167:0:1;de:09671:99167;Sternberg, Abzw., Mast 1;50,03337;9,112438;00000000;-;-;-;;BEG;-;-;-;;nein
246085;Q;de:09671:99167:0:2;de:09671:99167;Sternberg, Abzw., Mast 2;50,033803;9,112169;00000000;-;-;-;;BEG;-;-;-;;nein
246086;S;de:09671:99168;de:09671:99168;Breunsberg, Feuerwehr;50,031916;9,165771;09671133;Johannesberg;;;;BEG;-;D925C7018360;-;2026-12-12T00:00:00;nein
246087;Q;de:09671:99168:0:1;de:09671:99168;Breunsberg, Feuerwehr, Mast 1;50,031922;9,16596;00000000;-;-;-;;BEG;-;-;-;;nein
246088;Q;de:09671:99168:0:2;de:09671:99168;Breunsberg, Feuerwehr, Mast 2;50,031957;9,165538;00000000;-;-;-;;BEG;-;-;-;;nein
246089;S;de:09671:99169;de:09671:99169;Breunsberg, Frankenstr. 2;50,03198;9,160525;09671133;Johannesberg;;;;BEG;-;D925C7018361;-;2026-12-12T00:00:00;nein
246090;Q;de:09671:99169:0:1;de:09671:99169;Breunsberg, Frankenstr. 2, Mast 1;50,032055;9,160256;00000000;-;-;-;;BEG;-;-;-;;nein
246091;Q;de:09671:99169:0:2;de:09671:99169;Breunsberg, Frankenstr. 2, Mast 2;50,032072;9,160202;00000000;-;-;-;;BEG;-;-;-;;nein
246092;S;de:09671:99170;de:09671:99170;Breunsberg, Hagelhof;50,031489;9,151138;09671133;Johannesberg;;;;BEG;-;D925C7018362;-;2026-12-12T00:00:00;nein
246093;Q;de:09671:99170:0:1;de:09671:99170;Breunsberg, Hagelhof, Mast 1;50,03153;9,151174;00000000;-;-;-;;BEG;-;-;-;;nein
246094;Q;de:09671:99170:0:2;de:09671:99170;Breunsberg, Hagelhof, Mast 2;50,03153;9,151237;00000000;-;-;-;;BEG;-;-;-;;nein
246095;S;de:09671:99171;de:09671:99171;Steinbach (b Aschaffenb), Oberfeldweg;50,020818;9,115169;09671133;Johannesberg;;;;BEG;-;D925C7018363;-;2026-12-12T00:00:00;nein
246096;Q;de:09671:99171:0:1;de:09671:99171;Steinbach, Oberfeldweg, Mast 1;50,020876;9,115124;00000000;-;-;-;;BEG;-;-;-;;nein
246097;S;de:09671:99172;de:09671:99172;Breunsberg, Kreuzung;50,032037;9,171134;09671133;Johannesberg;;;;BEG;-;D925C7018364;-;2026-12-12T00:00:00;nein
246098;Q;de:09671:99172:0:1;de:09671:99172;Breunsberg, Kreuzung, Mast 1;50,032032;9,171098;00000000;-;-;-;;BEG;-;-;-;;nein
246099;Q;de:09671:99172:0:2;de:09671:99172;Breunsberg, Kreuzung, Mast 2;50,032009;9,170856;00000000;-;-;-;;BEG;-;-;-;;nein
246100;S;de:09671:99173;de:09671:99173;Daxberg, Kirche;50,045059;9,166966;09671143;Mömbris;;;;BEG;-;D925C7018365;-;2026-12-12T00:00:00;nein
246101;Q;de:09671:99173:0:1;de:09671:99173;Daxberg, Kirche, Mast 1;50,045117;9,166966;00000000;-;-;-;;BEG;-;-;-;;nein
246102;Q;de:09671:99173:0:2;de:09671:99173;Daxberg, Kirche, Mast 2;50,045106;9,166975;00000000;-;-;-;;BEG;-;-;-;;nein
246103;S;de:09671:99174;de:09671:99174;Glattbach, Enzlinger Berg;50,009874;9,135561;09671120;Glattbach;;;;BEG;-;D925C7018366;-;2026-12-12T00:00:00;nein
246104;Q;de:09671:99174:0:1;de:09671:99174;Glattbach, Enzlinger Berg, Mast 1;50,010047;9,135588;00000000;-;-;-;;BEG;-;-;-;;nein
246105;Q;de:09671:99174:0:2;de:09671:99174;Glattbach, Enzlinger Berg, Mast 2;50,009984;9,135606;00000000;-;-;-;;BEG;-;-;-;;nein
246106;S;de:09671:99175;de:09671:99175;Glattbach, Himbeergrund;50,014302;9,134267;09671120;Glattbach;;;;BEG;-;D925C7018367;-;2026-12-12T00:00:00;nein
246107;Q;de:09671:99175:0:1;de:09671:99175;Glattbach, Himbeergrund, Mast 1;50,014382;9,134249;00000000;-;-;-;;BEG;-;-;-;;nein
246108;Q;de:09671:99175:0:2;de:09671:99175;Glattbach, Himbeergrund, Mast 2;50,014342;9,134124;00000000;-;-;-;;BEG;-;-;-;;nein
246109;S;de:09671:99176;de:09671:99176;Rottenberg, Abzweigung;50,027352;9,211172;09671130;Hösbach;;;;BEG;-;D925C7018368;-;2023-12-09T00:00:00;nein
246110;Q;de:09671:99176:0:1;de:09671:99176;Rottenberg, Abzw., Mast 1;50,027311;9,211136;00000000;-;-;-;;BEG;-;-;-;;nein
246111;Q;de:09671:99176:0:2;de:09671:99176;Rottenberg, Abzw., Mast 2;50,027507;9,211154;00000000;-;-;-;;BEG;-;-;-;;nein
246112;S;de:09671:99177;de:09671:99177;Feldkahl, Dorfladen;50,040346;9,212915;09671130;Hösbach;;;;BEG;-;D925C7018369;-;2026-12-12T00:00:00;nein
246113;Q;de:09671:99177:0:1;de:09671:99177;Feldkahl, Feuerwehrhaus, Mast 1;50,040375;9,213247;00000000;-;-;-;;BEG;-;-;-;;nein
246114;Q;de:09671:99177:0:2;de:09671:99177;Feldkahl, Feuerwehrhaus, Mast 2;50,040271;9,212358;00000000;-;-;-;;BEG;-;-;-;;nein
246115;S;de:09671:99178;de:09671:99178;Feldkahl, Schäferweg;50,040242;9,207875;09671130;Hösbach;;;;BEG;-;D925C701836A;-;2026-12-12T00:00:00;nein
246116;Q;de:09671:99178:0:1;de:09671:99178;Feldkahl, Schäferweg, Mast 1;50,040225;9,208109;00000000;-;-;-;;BEG;-;-;-;;nein
246117;Q;de:09671:99178:0:2;de:09671:99178;Feldkahl, Schäferweg, Mast 2;50,040433;9,206717;00000000;-;-;-;;BEG;-;-;-;;nein
246118;S;de:09671:99179;de:09671:99179;Feldkahl, Schimborner Straße;50,039273;9,21667;09671130;Hösbach;;;;BEG;-;D925C701836B;-;2026-12-12T00:00:00;nein
246119;Q;de:09671:99179:0:1;de:09671:99179;Feldkahl, Schimborner Str., Mast 1;50,039169;9,216966;00000000;-;-;-;;BEG;-;-;-;;nein
246120;Q;de:09671:99179:0:2;de:09671:99179;Feldkahl, Schimborner Str., Mast 2;50,039359;9,216616;00000000;-;-;-;;BEG;-;-;-;;nein
246121;S;de:09671:99180;de:09671:99180;Rottenberg, Feuerwehrhaus;50,038575;9,232462;09671130;Hösbach;;;;BEG;-;D925C701836C;-;2026-12-12T00:00:00;nein
246122;Q;de:09671:99180:0:1;de:09671:99180;Rottenberg, Feuerwehrhaus, Mast 1;50,038575;9,232462;00000000;-;-;-;;BEG;-;-;-;;nein
246123;Q;de:09671:99180:0:2;de:09671:99180;Rottenberg, Feuerwehrhaus, Mast 2;50,038858;9,232516;00000000;-;-;-;;BEG;-;-;-;;nein
246124;S;de:09671:99181;de:09671:99181;Rottenberg, West;50,034242;9,229498;09671130;Hösbach;;;;BEG;-;D925C701836D;-;2026-12-12T00:00:00;nein
246125;Q;de:09671:99181:0:1;de:09671:99181;Rottenberg, West, Mast 1;50,034253;9,229893;00000000;-;-;-;;BEG;-;-;-;;nein
246126;Q;de:09671:99181:0:2;de:09671:99181;Rottenberg, West, Mast 2;50,03423;9,229156;00000000;-;-;-;;BEG;-;-;-;;nein
246127;S;de:09671:99182;de:09671:99182;Alzenau, Stadtmitte (Ersatzhaltestelle);50,085084;9,073775;09671111;Alzenau;;;;BEG;-;D925C701836E;-;2026-08-10T00:00:00;nein
246128;Q;de:09671:99182:0:1;de:09671:99182;Alzenau, Stadtmitte (Ersatzhaltestelle);50,085061;9,073883;00000000;-;-;-;;BEG;-;-;-;;nein
246129;S;de:09671:99183;de:09671:99183;Hörstein, Räuschberghalle P+R;50,051411;9,06799;09671111;Alzenau;;;;BEG;-;D925C701836F;-;2026-08-10T00:00:00;nein
246130;Q;de:09671:99183:0:1;de:09671:99183;Hörstein, Räuschberghalle P+R;50,051422;9,067999;00000000;-;-;-;;BEG;-;-;-;;nein
246131;Q;de:09671:99183:0:2;de:09671:99183;Hörstein, Räuschberghalle P+R;50,05133;9,068008;00000000;-;-;-;;BEG;-;-;-;;nein
246132;S;de:09671:99184;de:09671:99184;Hörstein, Industriegebiet Süd;50,04818;9,046376;09671111;Alzenau;;;;BEG;-;D925C7018370;-;2026-12-12T00:00:00;nein
246133;Q;de:09671:99184:0:1;de:09671:99184;Hörstein, Industriegebiet Süd, Mast 1;50,048221;9,046439;00000000;-;-;-;;BEG;-;-;-;;nein
246134;S;de:09671:99185;de:09671:99185;Alzenau, Karl-Amberg-Schule;50,084398;9,064675;09671111;Alzenau;;;;BEG;-;D925C7018371;-;2026-12-11T00:00:00;nein
246135;Q;de:09671:99185:0:1;de:09671:99185;Alzenau, Karl-Amberg-Schule;50,084462;9,064873;00000000;-;-;-;;BEG;-;-;-;;nein
246136;S;de:09671:99186;de:09671:99186;Alzenau, Brentanocenter;50,09071;9,05739;09671111;Alzenau;;;;BEG;-;D925C7018372;-;1999-12-31T00:00:00;nein
246137;Q;de:09671:99186:0:1;de:09671:99186;Alzenau, Brentanocenter, Mast 1;50,090612;9,057506;00000000;-;-;-;;BEG;-;-;-;;nein
246138;Q;de:09671:99186:0:2;de:09671:99186;Alzenau, Brentanocenter, Mast 2;50,090617;9,057506;00000000;-;-;-;;BEG;-;-;-;;nein
246139;S;de:09671:99187;de:09671:99187;Alzenau, Elze;50,088087;9,05456;09671111;Alzenau;;;;BEG;-;D925C7018373;-;2026-12-12T00:00:00;nein
246140;Q;de:09671:99187:0:1;de:09671:99187;Alzenau, Elze, Mast 1;50,08811;9,054892;00000000;-;-;-;;BEG;-;-;-;;nein
246141;Q;de:09671:99187:0:2;de:09671:99187;Alzenau, Elze, Mast 2;50,088105;9,054758;00000000;-;-;-;;BEG;-;-;-;;nein
246142;S;de:09671:99188;de:09671:99188;Alzenau, Gymnasium;50,091465;9,070918;09671111;Alzenau;;;;BEG;-;D925C7018374;-;2026-12-12T00:00:00;nein
246143;Q;de:09671:99188:0:1;de:09671:99188;Alzenau, Gymnasium, Mast 1;50,09143;9,070649;00000000;-;-;-;;BEG;-;-;-;;nein
246144;Q;de:09671:99188:0:2;de:09671:99188;Alzenau, Gymnasium, Mast 2;50,091511;9,071466;00000000;-;-;-;;BEG;-;-;-;;nein
246145;S;de:09671:99189;de:09671:99189;Alzenau, Industriestraße;50,089759;9,048559;09671111;Alzenau;;;;BEG;-;D925C7018375;-;2026-12-12T00:00:00;nein
246146;A;de:09671:99189:1;de:09671:99189;Bahn;50,088583;9,048739;00000000;-;-;-;;BEG;-;-;-;;nein
246147;A;de:09671:99189:2;de:09671:99189;Bus;50,089424;9,048532;00000000;-;-;-;;BEG;-;-;-;;nein
246148;A;de:09671:99189:90;de:09671:99189;Zugang;50,088698;9,049098;00000000;-;-;-;;BEG;-;-;-;;nein
246149;Q;de:09671:99189:0:1;de:09671:99189;Alzenau, Industriestr., Mast 1;50,090035;9,048631;00000000;-;-;-;;BEG;-;-;-;;nein
246150;Q;de:09671:99189:0:2;de:09671:99189;Alzenau, Industriestr., Mast 2;50,089764;9,048577;00000000;-;-;-;;BEG;-;-;-;;nein
246151;S;de:09671:99190;de:09671:99190;Alzenau, Mühlweg;50,084352;9,065439;09671111;Alzenau;;;;BEG;-;D925C7018376;-;2026-12-12T00:00:00;nein
246152;Q;de:09671:99190:0:1;de:09671:99190;Alzenau, Mühlweg;50,084364;9,065448;00000000;-;-;-;;BEG;-;-;-;;nein
246153;S;de:09671:99191;de:09671:99191;Alzenau, Meerhofsee;50,088064;9,051173;09671111;Alzenau;;;;BEG;-;D925C7018377;-;2026-12-12T00:00:00;nein
246154;Q;de:09671:99191:0:1;de:09671:99191;Alzenau, Meerhofsee, Mast 1;50,088058;9,051003;00000000;-;-;-;;BEG;-;-;-;;nein
246155;Q;de:09671:99191:0:2;de:09671:99191;Alzenau, Meerhofsee, Mast 2;50,088076;9,050949;00000000;-;-;-;;BEG;-;-;-;;nein
246156;S;de:09671:99192;de:09671:99192;Alzenau, Nukem;50,094358;9,049466;09671111;Alzenau;;;;BEG;-;D925C7018378;-;2026-12-12T00:00:00;nein
246157;Q;de:09671:99192:0:1;de:09671:99192;Alzenau, Nukem, Mast 1;50,094629;9,049547;00000000;-;-;-;;BEG;-;-;-;;nein
246158;Q;de:09671:99192:0:2;de:09671:99192;Alzenau, Nukem, Mast 2;50,094629;9,049547;00000000;-;-;-;;BEG;-;-;-;;nein
246159;S;de:09671:99193;de:09671:99193;Alzenau, Realschule;50,083908;9,062753;09671111;Alzenau;;;;BEG;-;D925C7018379;-;2026-12-11T00:00:00;nein
246160;Q;de:09671:99193:0:1;de:09671:99193;Alzenau, Realschule;50,083931;9,062744;00000000;-;-;-;;BEG;-;-;-;;nein
246161;S;de:09671:99194;de:09671:99194;Alzenau, Mühlweg/AOK;50,083482;9,066229;09671111;Alzenau;;;;BEG;-;D925C701837A;-;2026-12-12T00:00:00;nein
246162;Q;de:09671:99194:0:1;de:09671:99194;Alzenau, Mühlweg/AOK, Mast 1;50,083395;9,066328;00000000;-;-;-;;BEG;-;-;-;;nein
246163;S;de:09671:99195;de:09671:99195;Alzenau, Emmy-Noether-Straße;50,093666;9,056878;09671111;Alzenau;;;;BEG;-;D925C701837B;-;2026-12-12T00:00:00;nein
246164;Q;de:09671:99195:0:1;de:09671:99195;Alzenau, Emmy-Noether-Str., Mast 1;50,093119;9,056707;00000000;-;-;-;;BEG;-;-;-;;nein
246165;Q;de:09671:99195:0:2;de:09671:99195;Alzenau, Emmy-Noether-Str., Mast 2;50,093591;9,056931;00000000;-;-;-;;BEG;-;-;-;;nein
246166;S;de:09671:99196;de:09671:99196;Alzenau, Sittinger;50,087741;9,064756;09671111;Alzenau;;;;BEG;-;D925C701837C;-;2024-07-24T00:00:00;nein
246167;Q;de:09671:99196:0:1;de:09671:99196;Alzenau, Sittinger, Mast 1;50,087828;9,064819;00000000;-;-;-;;BEG;-;-;-;;nein
246168;Q;de:09671:99196:0:2;de:09671:99196;Alzenau, Sittinger, Mast 2;50,087747;9,064765;00000000;-;-;-;;BEG;-;-;-;;nein
246169;S;de:09671:99197;de:09671:99197;Alzenau, Taunusring;50,093073;9,064477;09671111;Alzenau;;;;BEG;-;D925C701837D;-;2026-12-12T00:00:00;nein
246170;Q;de:09671:99197:0:1;de:09671:99197;Alzenau, Taunusring, Mast 1;50,093217;9,064495;00000000;-;-;-;;BEG;-;-;-;;nein
246171;Q;de:09671:99197:0:2;de:09671:99197;Alzenau, Taunusring, Mast 2;50,092963;9,064495;00000000;-;-;-;;BEG;-;-;-;;nein
246172;S;de:09671:99198;de:09671:99198;Alzenau, TÜV;50,094438;9,060552;09671111;Alzenau;;;;BEG;-;D925C701837E;-;2026-12-12T00:00:00;nein
246173;Q;de:09671:99198:0:1;de:09671:99198;Alzenau, TÜV, Mast 1;50,094548;9,060453;00000000;-;-;-;;BEG;-;-;-;;nein
246174;Q;de:09671:99198:0:2;de:09671:99198;Alzenau, TÜV, Mast 2;50,094531;9,060462;00000000;-;-;-;;BEG;-;-;-;;nein
246175;S;de:09671:99199;de:09671:99199;Alzenau, Waldschwimmbad;50,091914;9,07435;09671111;Alzenau;;;;BEG;-;D925C701837F;-;2026-12-12T00:00:00;nein
246176;Q;de:09671:99199:0:1;de:09671:99199;Alzenau, Waldschwimmbad;50,091793;9,074449;00000000;-;-;-;;BEG;-;-;-;;nein
246177;S;de:09671:99200;de:09671:99200;Wasserlos, Festplatz;50,072609;9,076497;09671111;Alzenau;;;;BEG;-;D925C7018380;-;2026-08-10T00:00:00;nein
246178;Q;de:09671:99200:0:1;de:09671:99200;Wasserlos, Festplatz;50,072615;9,07656;00000000;-;-;-;;BEG;-;-;-;;nein
246179;Q;de:09671:99200:0:2;de:09671:99200;Wasserlos, Festplatz;50,072707;9,076488;00000000;-;-;-;;BEG;-;-;-;;nein
246180;S;de:09671:99201;de:09671:99201;Alzenau, Brentanostraße;50,090502;9,057192;09671111;Alzenau;;;;BEG;-;D925C7018381;-;2026-12-12T00:00:00;nein
246181;Q;de:09671:99201:0:1;de:09671:99201;Alzenau, Brentanostr., Mast 1;50,090514;9,057192;00000000;-;-;-;;BEG;-;-;-;;nein
246182;Q;de:09671:99201:0:2;de:09671:99201;Alzenau, Brentanostr., Mast 2;50,090514;9,057183;00000000;-;-;-;;BEG;-;-;-;;nein
246183;S;de:09671:99202;de:09671:99202;Alzenau, Dieselstraße;50,088848;9,05747;09671111;Alzenau;;;;BEG;-;D925C7018382;-;2026-12-12T00:00:00;nein
246184;Q;de:09671:99202:0:1;de:09671:99202;Alzenau, Dieselstr., Mast 1;50,089148;9,057533;00000000;-;-;-;;BEG;-;-;-;;nein
246185;Q;de:09671:99202:0:2;de:09671:99202;Alzenau, Dieselstr., Mast 2;50,088854;9,057533;00000000;-;-;-;;BEG;-;-;-;;nein
246186;S;de:09671:99203;de:09671:99203;Alzenau, Siemensstraße;50,095245;9,051039;09671111;Alzenau;;;;BEG;-;D925C7018383;-;2026-12-12T00:00:00;nein
246187;Q;de:09671:99203:0:1;de:09671:99203;Alzenau, Siemensstr., Mast 1;50,095136;9,052655;00000000;-;-;-;;BEG;-;-;-;;nein
246188;Q;de:09671:99203:0:2;de:09671:99203;Alzenau, Siemensstr., Mast 2;50,095245;9,051056;00000000;-;-;-;;BEG;-;-;-;;nein
246189;S;de:09671:99204;de:09671:99204;Wasserlos, BioLUHranch;50,063078;9,074152;09671111;Alzenau;-;-;;BEG;-;D925C7018384;-;1999-12-31T00:00:00;nein
246190;S;de:09671:99205;de:09671:99205;Dettingen, Lindigsiedlung;50,037738;9,043888;09671114;Karlstein a. Main;;;;BEG;-;D925C7018385;-;2026-12-11T00:00:00;nein
246191;Q;de:09671:99205:0:1;de:09671:99205;Dettingen, Lindigsiedlung, Mast 1;50,037732;9,043843;00000000;-;-;-;;BEG;-;-;-;;nein
246192;S;de:09671:99206;de:09671:99206;Großwelzheim, Zeche Gustav;50,05028;8,988471;09671114;Karlstein a. Main;;;;BEG;-;D925C7018386;-;1999-12-31T00:00:00;nein
246193;S;de:09671:99207;de:09671:99207;Kahl, Seniorenresidenz;50,077637;9,016364;09671134;Kahl a. Main;;;;BEG;-;D925C7018387;-;1999-12-31T00:00:00;nein
246194;Q;de:09671:99207:0:1;de:09671:99207;Kahl, Seniorenresidenz;50,077648;9,016265;00000000;-;-;-;;BEG;-;-;-;;nein
246195;Q;de:09671:99207:0:2;de:09671:99207;Kahl, Seniorenresidenz;50,077642;9,016373;00000000;-;-;-;;BEG;-;-;-;;nein
246196;S;de:09671:99208;de:09671:99208;Kahl, Heide;50,078738;9,008333;09671134;Kahl a. Main;;;;BEG;-;D925C7018388;-;2026-12-11T00:00:00;nein
246197;Q;de:09671:99208:0:1;de:09671:99208;Kahl, Heide;50,078766;9,008306;00000000;-;-;-;;BEG;-;-;-;;nein
246198;Q;de:09671:99208:0:2;de:09671:99208;Kahl, Heide;50,078715;9,008243;00000000;-;-;-;;BEG;-;-;-;;nein
246199;S;de:09671:99209;de:09671:99209;Großwelzheim, Waldschule;50,05253;9,009608;09671114;Karlstein a. Main;-;-;;BEG;-;D925C7018389;-;2026-12-11T00:00:00;nein
246200;Q;de:09671:99209:0:1;de:09671:99209;Großwelzheim, Waldschule 01;50,052541;9,009635;00000000;-;-;-;;BEG;-;-;-;;nein
246201;Q;de:09671:99209:0:2;de:09671:99209;Großwelzheim, Waldschule 02;50,052518;9,009572;00000000;-;-;-;;BEG;-;-;-;;nein
246202;S;de:09671:99210;de:09671:99210;Reichenbach, Ortseingang;50,044459;9,14184;09671143;Mömbris;;;;BEG;-;D925C701838A;-;2026-12-12T00:00:00;nein
246203;Q;de:09671:99210:0:1;de:09671:99210;Reichenbach, Ortseingang;50,044431;9,14175;00000000;-;-;-;;BEG;-;-;-;;nein
246204;S;de:09671:99211;de:09671:99211;Gunzenbach, Friedhof;50,058453;9,129147;09671143;Mömbris;;;;BEG;-;D925C701838B;-;2026-12-12T00:00:00;nein
246205;Q;de:09671:99211:0:1;de:09671:99211;Gunzenbach, Friedhof, Mast 1;50,057986;9,129246;00000000;-;-;-;;BEG;-;-;-;;nein
246206;Q;de:09671:99211:0:2;de:09671:99211;Gunzenbach, Friedhof, Mast 2;50,058459;9,129147;00000000;-;-;-;;BEG;-;-;-;;nein
246207;S;de:09671:99212;de:09671:99212;Hohl, Abzweigung;50,05137;9,12117;09671143;Mömbris;;;;BEG;-;D925C701838C;-;2026-12-12T00:00:00;nein
246208;Q;de:09671:99212:0:1;de:09671:99212;Hohl, Abzw., Mast 1;50,051364;9,12108;00000000;-;-;-;;BEG;-;-;-;;nein
246209;Q;de:09671:99212:0:2;de:09671:99212;Hohl, Abzw., Mast 2;50,051411;9,121197;00000000;-;-;-;;BEG;-;-;-;;nein
246210;S;de:09671:99213;de:09671:99213;Rothengrund, Abzweigung;50,05287;9,141643;09671143;Mömbris;;;;BEG;-;D925C701838D;-;2026-12-12T00:00:00;nein
246211;Q;de:09671:99213:0:1;de:09671:99213;Rothengrund, Abzw., Mast 1;50,052847;9,141634;00000000;-;-;-;;BEG;-;-;-;;nein
246212;S;de:09671:99214;de:09671:99214;Niedersteinbach, Borngasse;50,08611;9,150581;09671143;Mömbris;;;;BEG;-;D925C701838E;-;2026-12-12T00:00:00;nein
246213;Q;de:09671:99214:0:1;de:09671:99214;Niedersteinbach, Borngasse, Mast 1;50,086133;9,150518;00000000;-;-;-;;BEG;-;-;-;;nein
246214;Q;de:09671:99214:0:2;de:09671:99214;Niedersteinbach, Borngasse, Mast 2;50,086133;9,150518;00000000;-;-;-;;BEG;-;-;-;;nein
246215;S;de:09671:99215;de:09671:99215;Niedersteinbach, Tankstelle;50,083061;9,155872;09671143;Mömbris;;;;BEG;-;D925C701838F;-;2026-12-12T00:00:00;nein
246216;Q;de:09671:99215:0:1;de:09671:99215;Niedersteinbach, Tankstelle, Mast 1;50,083309;9,155638;00000000;-;-;-;;BEG;-;-;-;;nein
246217;Q;de:09671:99215:0:2;de:09671:99215;Niedersteinbach, Tankstelle, Mast 2;50,081995;9,156986;00000000;-;-;-;;BEG;-;-;-;;nein
246218;S;de:09671:99216;de:09671:99216;Brücken, Sägewerk;50,089378;9,14599;09671143;Mömbris;;;;BEG;-;D925C7018390;-;2026-12-12T00:00:00;nein
246219;Q;de:09671:99216:0:1;de:09671:99216;Brücken, Sägewerk, Mast 1;50,089332;9,146152;00000000;-;-;-;;BEG;-;-;-;;nein
246220;Q;de:09671:99216:0:2;de:09671:99216;Brücken, Sägewerk, Mast 2;50,089355;9,146116;00000000;-;-;-;;BEG;-;-;-;;nein
246221;S;de:09671:99217;de:09671:99217;Alzenau, Dörsthöfe;50,09585;9,131132;09671111;Alzenau;;;;BEG;-;D925C7018391;-;2026-12-11T00:00:00;nein
246222;Q;de:09671:99217:0:1;de:09671:99217;Dörsthöfe, Mast 1;50,095856;9,131141;00000000;-;-;-;;BEG;-;-;-;;nein
246223;Q;de:09671:99217:0:2;de:09671:99217;Dörsthöfe, Mast 2;50,095775;9,131132;00000000;-;-;-;;BEG;-;-;-;;nein
246224;S;de:09671:99218;de:09671:99218;Hemsbach, Ortsmitte;50,07239;9,116436;09671143;Mömbris;;;;BEG;-;D925C7018392;-;2026-12-11T00:00:00;nein
246225;Q;de:09671:99218:0:1;de:09671:99218;Hemsbach, Ortsmitte;50,072379;9,116427;00000000;-;-;-;;BEG;-;-;-;;nein
246226;S;de:09671:99219;de:09671:99219;Kleinhemsbach, Abzw.;50,073676;9,123209;09671143;Mömbris;;;;BEG;-;D925C7018393;-;2026-12-11T00:00:00;nein
246227;Q;de:09671:99219:0:1;de:09671:99219;Kleinhemsbach, Abzw., Mast 1;50,073705;9,123227;00000000;-;-;-;;BEG;-;-;-;;nein
246228;Q;de:09671:99219:0:2;de:09671:99219;Kleinhemsbach, Abzw., Mast 2;50,073693;9,123227;00000000;-;-;-;;BEG;-;-;-;;nein
246229;S;de:09671:99220;de:09671:99220;Dörnsteinbach, Alte Schule;50,092248;9,177387;09671143;Mömbris;;;;BEG;-;D925C7018394;-;2026-12-12T00:00:00;nein
246230;Q;de:09671:99220:0:1;de:09671:99220;Dörnsteinbach, Alte Schule;50,092254;9,177414;00000000;-;-;-;;BEG;-;-;-;;nein
246231;S;de:09671:99221;de:09671:99221;Dörnsteinbach, Kirche;50,091972;9,176955;09671143;Mömbris;;;;BEG;-;D925C7018395;-;2026-12-12T00:00:00;nein
246232;Q;de:09671:99221:0:1;de:09671:99221;Dörnsteinbach, Kirche;50,091989;9,177;00000000;-;-;-;;BEG;-;-;-;;nein
